status_CE_to_PATHD	path	old_path_for_rename	classification	PRH_fc337f05d6	ANC_b474f429ee	ALT_5d127388df	PATHD_bd328fadd6	UPS_origin_main	CE_ce144d00c2	PATHD_equals	CE_equals
M	extensions/byteplus/package.json		integrated-with-upstream: CE matches current UPS	e685af2230085193aaf1f5a2277c3c2d939742e7	e685af2230085193aaf1f5a2277c3c2d939742e7	e685af2230085193aaf1f5a2277c3c2d939742e7	e685af2230085193aaf1f5a2277c3c2d939742e7	938869783fafb8b45bb59086beb66df9fca1c18d	938869783fafb8b45bb59086beb66df9fca1c18d	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/canvas/package.json		integrated-with-upstream: CE matches current UPS	3eb4bd6d9a40ef61d5babb731105b64ad9219842	3eb4bd6d9a40ef61d5babb731105b64ad9219842	3eb4bd6d9a40ef61d5babb731105b64ad9219842	3eb4bd6d9a40ef61d5babb731105b64ad9219842	0cd912a44cfde8530f34f0051c81a2cfb5d83f7d	0cd912a44cfde8530f34f0051c81a2cfb5d83f7d	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/cerebras/package.json		integrated-with-upstream: CE matches current UPS	6255ea8c6805a92bf2f41dfd8729c6a7e8dc06ec	6255ea8c6805a92bf2f41dfd8729c6a7e8dc06ec	6255ea8c6805a92bf2f41dfd8729c6a7e8dc06ec	6255ea8c6805a92bf2f41dfd8729c6a7e8dc06ec	da883e26e6ad24218e4da8872949fc1ed46c038b	da883e26e6ad24218e4da8872949fc1ed46c038b	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/chutes/package.json		integrated-with-upstream: CE matches current UPS	b4a75c720bb2aa3d6588411830a70fe083943722	b4a75c720bb2aa3d6588411830a70fe083943722	b4a75c720bb2aa3d6588411830a70fe083943722	b4a75c720bb2aa3d6588411830a70fe083943722	0ba8cb3d4831ad35e9cd39b7753dafe0e6998ac1	0ba8cb3d4831ad35e9cd39b7753dafe0e6998ac1	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/clickclack/package.json		integrated-with-upstream: CE matches current UPS	ca4283c75aa134785c6aad692fdf1fe4147b4b02	ca4283c75aa134785c6aad692fdf1fe4147b4b02	ca4283c75aa134785c6aad692fdf1fe4147b4b02	ca4283c75aa134785c6aad692fdf1fe4147b4b02	62e1f00083cfecaf213972ea7b829bf0eab1748f	62e1f00083cfecaf213972ea7b829bf0eab1748f	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/cloudflare-ai-gateway/package.json		integrated-with-upstream: CE matches current UPS	5776eeb79aa5bb9ab5124b1df17057391d57c7fd	5776eeb79aa5bb9ab5124b1df17057391d57c7fd	5776eeb79aa5bb9ab5124b1df17057391d57c7fd	5776eeb79aa5bb9ab5124b1df17057391d57c7fd	7029fa102fbcb0fc448aefa24409f27a993f3136	7029fa102fbcb0fc448aefa24409f27a993f3136	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/codex-supervisor/package.json		integrated-with-upstream: CE matches current UPS	fd1c9eee77a25d19558886f6341ed0f282b8f873	fd1c9eee77a25d19558886f6341ed0f282b8f873	fd1c9eee77a25d19558886f6341ed0f282b8f873	fd1c9eee77a25d19558886f6341ed0f282b8f873	698436d883f58dd7bdee74c62b0dfefee5bc2729	698436d883f58dd7bdee74c62b0dfefee5bc2729	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/codex-supervisor/src/plugin-tools.ts		integrated-with-upstream: CE matches current UPS	fcad3be3a97f63522606b5355234751fddb6a2e8	fcad3be3a97f63522606b5355234751fddb6a2e8	903572352bcf209a889daa7bdfe2cbd5c483d4be	903572352bcf209a889daa7bdfe2cbd5c483d4be	059bb76a3d713dc52d1032b3afd80c3e16619739	059bb76a3d713dc52d1032b3afd80c3e16619739	ALT,PATHD	UPS,CE
M	extensions/codex/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	5fdc0177c0f484ed9d43a365e85e8821f5906deb	5fdc0177c0f484ed9d43a365e85e8821f5906deb	5fdc0177c0f484ed9d43a365e85e8821f5906deb	5fdc0177c0f484ed9d43a365e85e8821f5906deb	032b895271c4c859eb06d559fe1d0ae2580ded83	032b895271c4c859eb06d559fe1d0ae2580ded83	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/codex/package.json		integrated-with-upstream: CE matches current UPS	6709c001b0cb39a5652ca3204af2ac839f9375e0	6709c001b0cb39a5652ca3204af2ac839f9375e0	6709c001b0cb39a5652ca3204af2ac839f9375e0	6709c001b0cb39a5652ca3204af2ac839f9375e0	3679bc40ba24d9d0d27fbf66700a1e2c324a3896	3679bc40ba24d9d0d27fbf66700a1e2c324a3896	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/codex/src/app-server/attempt-timeouts.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	6637b6b4c3b8b524e479f4e30292c171af2b2e77	6637b6b4c3b8b524e479f4e30292c171af2b2e77	78443a746b63eb2804cb3c5b0ccf226960236d41	78443a746b63eb2804cb3c5b0ccf226960236d41	b7dbb5cfffd14a92a1abad478a7a1f201c922be7	d148a58aeaf19295d268ecb033452b53296af1f0	ALT,PATHD	CE
M	extensions/codex/src/app-server/attempt-timeouts.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	2c93875e7227f8a7212077e7e168d430684304f9	2c93875e7227f8a7212077e7e168d430684304f9	16b5c8494e5ad8c22dff53e75dfc7f7b5bb183d2	16b5c8494e5ad8c22dff53e75dfc7f7b5bb183d2	8efbb04f958c714fcd63590373be13cb1471c73b	5d8bfd2a448143bcc03dcc1ce5485077e33d1c45	ALT,PATHD	CE
M	extensions/codex/src/app-server/auth-bridge.ts		integrated-with-upstream: CE already carries ALT substrate	aeabfbf719994cd52463ade82ecf50c89e1b489c	9e9e36499dad1a887fb318f09bfd8131092e3a7c	9e9e36499dad1a887fb318f09bfd8131092e3a7c	aeabfbf719994cd52463ade82ecf50c89e1b489c	5595c3e93d0253bc1cd5e9381b43e68b40368a6b	9e9e36499dad1a887fb318f09bfd8131092e3a7c	PRH,PATHD	ANC,ALT,CE
M	extensions/codex/src/app-server/protocol-generated/json/v2/ThreadResumeResponse.json		integrated-with-upstream: CE matches current UPS	7236437ee6d00104b1550a933661868d12c94199	3d42a80fe104b7c64375f0b4e6e74f5f6cfd4c9f	3d42a80fe104b7c64375f0b4e6e74f5f6cfd4c9f	7236437ee6d00104b1550a933661868d12c94199	3d42a80fe104b7c64375f0b4e6e74f5f6cfd4c9f	3d42a80fe104b7c64375f0b4e6e74f5f6cfd4c9f	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/codex/src/app-server/protocol-generated/json/v2/ThreadStartResponse.json		integrated-with-upstream: CE matches current UPS	052e6eac55a57bef1a17b318121d9ed89faf9717	bf0413e8d71b87d847a8c275e729df4865423192	bf0413e8d71b87d847a8c275e729df4865423192	052e6eac55a57bef1a17b318121d9ed89faf9717	bf0413e8d71b87d847a8c275e729df4865423192	bf0413e8d71b87d847a8c275e729df4865423192	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/codex/src/app-server/protocol-generated/json/v2/TurnCompletedNotification.json		integrated-with-upstream: CE matches current UPS	792e82593ecaf2463a09f9670f503f5af1b5502b	f7a10f9b4a7135bbee8b21d77d239f28b70491c8	f7a10f9b4a7135bbee8b21d77d239f28b70491c8	792e82593ecaf2463a09f9670f503f5af1b5502b	f7a10f9b4a7135bbee8b21d77d239f28b70491c8	f7a10f9b4a7135bbee8b21d77d239f28b70491c8	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/codex/src/app-server/protocol-generated/json/v2/TurnStartResponse.json		integrated-with-upstream: CE matches current UPS	1457a7c2456a0ec400ee27e0fb056ffa47fae269	bdca86d2b5eaefc8e3a739b687359e6bd5eb8311	bdca86d2b5eaefc8e3a739b687359e6bd5eb8311	1457a7c2456a0ec400ee27e0fb056ffa47fae269	bdca86d2b5eaefc8e3a739b687359e6bd5eb8311	bdca86d2b5eaefc8e3a739b687359e6bd5eb8311	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/codex/src/app-server/protocol-validators.test.ts		integrated-with-upstream: CE matches current UPS	615d357c70c6cd2096cd0220591ee84779a479a9	615d357c70c6cd2096cd0220591ee84779a479a9	615d357c70c6cd2096cd0220591ee84779a479a9	615d357c70c6cd2096cd0220591ee84779a479a9	28985296e4191387b88e71b1710c469b5bcee816	28985296e4191387b88e71b1710c469b5bcee816	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/codex/src/app-server/request.test.ts		integrated-with-upstream: CE matches current UPS	41497747c8fe094aa0225a8eb8d6389682d6eff6	41497747c8fe094aa0225a8eb8d6389682d6eff6	41497747c8fe094aa0225a8eb8d6389682d6eff6	41497747c8fe094aa0225a8eb8d6389682d6eff6	35678e275a2ce26c78a118265cff1f003671e08e	35678e275a2ce26c78a118265cff1f003671e08e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/codex/src/app-server/run-attempt.context-engine.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	a5356dfb42b2639203cdeb4aa914c63cf715bf15	a5356dfb42b2639203cdeb4aa914c63cf715bf15	a5356dfb42b2639203cdeb4aa914c63cf715bf15	a5356dfb42b2639203cdeb4aa914c63cf715bf15	bc2150b18679441adacec0898826a57e758c4555	e17b98c4c8085d341716bbf447eb59058b571db3	PRH,ANC,ALT,PATHD	CE
M	extensions/codex/src/app-server/run-attempt.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	326a45b9ba6666b0c94260f7f2b2e8bfbc7d1dda	326a45b9ba6666b0c94260f7f2b2e8bfbc7d1dda	c9a9ce55f2e6cb5b57a4aea211c00c68207a0641	c9a9ce55f2e6cb5b57a4aea211c00c68207a0641	4a554d6011468440b2ea5245199c1531ce8e0648	af80b91e461aa53944d162b1d4a559744e05316e	ALT,PATHD	CE
M	extensions/codex/src/app-server/run-attempt.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	8b6918a290a390dd06a9ddbcebc85a9cb2e6159b	285ea337cbb52cc38eba98377cbddd9855b2ecd0	b05d3bb8866c9c1e43e26be2f3efa12a579f52d7	b05d3bb8866c9c1e43e26be2f3efa12a579f52d7	c51399e4631029c8ebac4d7f59df5d46b48df70c	678df99554360c41911e892a74dd8d29cd624e5b	ALT,PATHD	CE
M	extensions/codex/src/app-server/startup-binding.test.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	e06761ab4ffea825625592e9b0e8b08667893c06	e06761ab4ffea825625592e9b0e8b08667893c06	e06761ab4ffea825625592e9b0e8b08667893c06	e06761ab4ffea825625592e9b0e8b08667893c06	dcc4cb59c049a933d8c62f650512f402ea0ebd32	0817a44c354327a659b5701dcc294967418335e9	PRH,ANC,ALT,PATHD	CE
M	extensions/codex/src/app-server/startup-binding.ts		integrated-with-upstream: PATHD equals pre-rebase ALT; CE has replayed/current form	4b7a6018c9de6be236c9e1662b57309d742c2735	4b7a6018c9de6be236c9e1662b57309d742c2735	4b7a6018c9de6be236c9e1662b57309d742c2735	4b7a6018c9de6be236c9e1662b57309d742c2735	46c175c29ae84e349fc5b173a2682599a346da48	da568e562e019fa4cc40eceb7cc3f965ce9d847c	PRH,ANC,ALT,PATHD	CE
M	extensions/comfy/image-generation-provider.test.ts		integrated-with-upstream: CE matches current UPS	92d0bd53467c217e0cda7cb80ae9d06e404f9413	92d0bd53467c217e0cda7cb80ae9d06e404f9413	cff790126a918e2d6a84cc77bd4af73746267cc7	cff790126a918e2d6a84cc77bd4af73746267cc7	f7431ea13afdf0e137149a4d9ab007bf19758f77	f7431ea13afdf0e137149a4d9ab007bf19758f77	ALT,PATHD	UPS,CE
M	extensions/comfy/package.json		integrated-with-upstream: CE matches current UPS	952967f2eaaa0c779bad482d36116182556e3342	952967f2eaaa0c779bad482d36116182556e3342	952967f2eaaa0c779bad482d36116182556e3342	952967f2eaaa0c779bad482d36116182556e3342	ea23a3ae4d7c54b5b64291b9b487ed808c27df77	ea23a3ae4d7c54b5b64291b9b487ed808c27df77	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/comfy/workflow-runtime.ts		integrated-with-upstream: CE matches current UPS	b08405072f63e9e6474de780aae6e485fc0285f5	b08405072f63e9e6474de780aae6e485fc0285f5	03a275caf49faad6b386ed643776039d0f618401	03a275caf49faad6b386ed643776039d0f618401	a51020f8c3aa2b52322bd71eb98b9fd9dd501a42	a51020f8c3aa2b52322bd71eb98b9fd9dd501a42	ALT,PATHD	UPS,CE
M	extensions/copilot-proxy/package.json		integrated-with-upstream: CE matches current UPS	3b8608526b6c9756427f4586fb7585d309dc6127	3b8608526b6c9756427f4586fb7585d309dc6127	3b8608526b6c9756427f4586fb7585d309dc6127	3b8608526b6c9756427f4586fb7585d309dc6127	7280b6def0a2ed05b779b0e6d8b5687fa03dded2	7280b6def0a2ed05b779b0e6d8b5687fa03dded2	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/copilot/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	ABSENT	ABSENT	6e8f18deb9d6753a137dc85822a9ac7997640c51	6e8f18deb9d6753a137dc85822a9ac7997640c51	a3c92dad6c0eef4416190e62a8124cadc775a73a	a3c92dad6c0eef4416190e62a8124cadc775a73a	ALT,PATHD	UPS,CE
M	extensions/copilot/openclaw.plugin.json		integrated-with-upstream: CE matches current UPS	39d1f75b540af2ee2479baae5e09abf3fe010fe9	39d1f75b540af2ee2479baae5e09abf3fe010fe9	39d1f75b540af2ee2479baae5e09abf3fe010fe9	39d1f75b540af2ee2479baae5e09abf3fe010fe9	c2e699b6ee7e11be7dcec3cca70f80c8ad72020e	c2e699b6ee7e11be7dcec3cca70f80c8ad72020e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/copilot/package.json		integrated-with-upstream: CE matches current UPS	7984e7d9524caa117e24ff57446bec14e0760f5d	7984e7d9524caa117e24ff57446bec14e0760f5d	acfa390d934e9c3b662287085522f5ee4755fade	acfa390d934e9c3b662287085522f5ee4755fade	1358a79dcae571e3f2aa71339e5b7811227217fa	1358a79dcae571e3f2aa71339e5b7811227217fa	ALT,PATHD	UPS,CE
M	extensions/copilot/src/compaction-bridge.ts		integrated-with-upstream: CE already carries ALT substrate	c4b1e96627c965ece98195563461b86befeec894	c4b1e96627c965ece98195563461b86befeec894	18f064088b37319baa42cd7c44bb42616bfb90b7	c4b1e96627c965ece98195563461b86befeec894	c4b1e96627c965ece98195563461b86befeec894	18f064088b37319baa42cd7c44bb42616bfb90b7	PRH,ANC,PATHD,UPS	ALT,CE
M	extensions/deepgram/package.json		integrated-with-upstream: CE matches current UPS	3bbf66e584abbce7318d7177d21fb4b2482eb5fc	3bbf66e584abbce7318d7177d21fb4b2482eb5fc	3bbf66e584abbce7318d7177d21fb4b2482eb5fc	3bbf66e584abbce7318d7177d21fb4b2482eb5fc	130463679cffda57ecba81b663e788d8208f6311	130463679cffda57ecba81b663e788d8208f6311	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/deepinfra/package.json		integrated-with-upstream: CE matches current UPS	c57b9c0cc3f7cc1d9ef8718caed4402fc0ed4797	c57b9c0cc3f7cc1d9ef8718caed4402fc0ed4797	c57b9c0cc3f7cc1d9ef8718caed4402fc0ed4797	c57b9c0cc3f7cc1d9ef8718caed4402fc0ed4797	d4490612587312dfa0f9af63f0b28b309163597f	d4490612587312dfa0f9af63f0b28b309163597f	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/deepinfra/surface-model-catalogs.test.ts		integrated-with-upstream: CE matches current UPS	628bc67ceaf85a29912e485e9fa5289e0e2921db	628bc67ceaf85a29912e485e9fa5289e0e2921db	628bc67ceaf85a29912e485e9fa5289e0e2921db	628bc67ceaf85a29912e485e9fa5289e0e2921db	c40a982164a56d14472bb78e72599cd8b048a893	c40a982164a56d14472bb78e72599cd8b048a893	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/deepseek/package.json		integrated-with-upstream: CE matches current UPS	bd57e12f6fa462cb088b0caabdf55273d10d91e7	bd57e12f6fa462cb088b0caabdf55273d10d91e7	bd57e12f6fa462cb088b0caabdf55273d10d91e7	bd57e12f6fa462cb088b0caabdf55273d10d91e7	74be03f094b3bdb265efcc73a87ae3bd60d6c335	74be03f094b3bdb265efcc73a87ae3bd60d6c335	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diagnostics-otel/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	c0eb8db3afc1ed7789cad81d8a30ee0944206372	c0eb8db3afc1ed7789cad81d8a30ee0944206372	c0eb8db3afc1ed7789cad81d8a30ee0944206372	c0eb8db3afc1ed7789cad81d8a30ee0944206372	16efa079f238b8241972478d5eef96ca94e2b4e7	16efa079f238b8241972478d5eef96ca94e2b4e7	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diagnostics-otel/package.json		integrated-with-upstream: CE matches current UPS	481b17d04b7b6e104aa329983a2c2eb6517138c1	481b17d04b7b6e104aa329983a2c2eb6517138c1	481b17d04b7b6e104aa329983a2c2eb6517138c1	481b17d04b7b6e104aa329983a2c2eb6517138c1	013aceb78ce9cbe224238698e92c78c9ab929754	013aceb78ce9cbe224238698e92c78c9ab929754	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diagnostics-prometheus/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	34a05d77f532b1b2a1f8153d95c696750a256c35	34a05d77f532b1b2a1f8153d95c696750a256c35	34a05d77f532b1b2a1f8153d95c696750a256c35	34a05d77f532b1b2a1f8153d95c696750a256c35	2e760964b0b07d826992a55d0979e6e20ba3e13b	2e760964b0b07d826992a55d0979e6e20ba3e13b	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diagnostics-prometheus/package.json		integrated-with-upstream: CE matches current UPS	f8afaeeab87a00b4612b3183fdea77cebdbf5b21	f8afaeeab87a00b4612b3183fdea77cebdbf5b21	f8afaeeab87a00b4612b3183fdea77cebdbf5b21	f8afaeeab87a00b4612b3183fdea77cebdbf5b21	5e62abfb155f8a95cde9d04a531cf06551dc768a	5e62abfb155f8a95cde9d04a531cf06551dc768a	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diffs-language-pack/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	18727514da648e9430b296ad05c882110b2e32af	18727514da648e9430b296ad05c882110b2e32af	18727514da648e9430b296ad05c882110b2e32af	18727514da648e9430b296ad05c882110b2e32af	ccd73242839d06b57a73ab64ad4784ebd5013eba	ccd73242839d06b57a73ab64ad4784ebd5013eba	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diffs-language-pack/package.json		integrated-with-upstream: CE matches current UPS	d78c9f86bec341a1c1f58f0e98fb6cf922f9737b	d78c9f86bec341a1c1f58f0e98fb6cf922f9737b	d78c9f86bec341a1c1f58f0e98fb6cf922f9737b	d78c9f86bec341a1c1f58f0e98fb6cf922f9737b	3a8904510e5750e94ffaf8930a5c5b5ce2b9158f	3a8904510e5750e94ffaf8930a5c5b5ce2b9158f	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diffs/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	f59d2f6fcfeed88f394a8fe99e33fbf93966d69b	f59d2f6fcfeed88f394a8fe99e33fbf93966d69b	f59d2f6fcfeed88f394a8fe99e33fbf93966d69b	f59d2f6fcfeed88f394a8fe99e33fbf93966d69b	ad8138507d536ffa41b97fe063ab8a8575dfe5b3	ad8138507d536ffa41b97fe063ab8a8575dfe5b3	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/diffs/package.json		integrated-with-upstream: CE matches current UPS	ec6c2bc67fdc7391365819539628b4d7ce844839	ec6c2bc67fdc7391365819539628b4d7ce844839	ec6c2bc67fdc7391365819539628b4d7ce844839	ec6c2bc67fdc7391365819539628b4d7ce844839	e29863b9352866e85bfc076b335f2cbf9c70d3c2	e29863b9352866e85bfc076b335f2cbf9c70d3c2	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/discord/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	cd0fb055e8028b9ccdc0c5d45c830f70af7caf0b	cd0fb055e8028b9ccdc0c5d45c830f70af7caf0b	cd0fb055e8028b9ccdc0c5d45c830f70af7caf0b	cd0fb055e8028b9ccdc0c5d45c830f70af7caf0b	f31b4268fc5a73e3b0adf364ea08a35659d2f72e	f31b4268fc5a73e3b0adf364ea08a35659d2f72e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/discord/package.json		integrated-with-upstream: CE matches current UPS	58649017d5e3ce25be7785bb0bc0a04ffa6e34c1	58649017d5e3ce25be7785bb0bc0a04ffa6e34c1	a9539f18c75959d12bbf97cfd6a7d84540f3f7b4	a9539f18c75959d12bbf97cfd6a7d84540f3f7b4	b1d7fd41ef1ddcabb394ba5287b1ede47ba21ca3	b1d7fd41ef1ddcabb394ba5287b1ede47ba21ca3	ALT,PATHD	UPS,CE
M	extensions/discord/src/account-inspect.ts		integrated-with-upstream: CE matches current UPS	35c6c58a81f200c9c62e0d3b8ce7ad0133707a7f	35c6c58a81f200c9c62e0d3b8ce7ad0133707a7f	2b2783765e4f41bdbd8376e94b21d33303eda7b0	35c6c58a81f200c9c62e0d3b8ce7ad0133707a7f	2b2783765e4f41bdbd8376e94b21d33303eda7b0	2b2783765e4f41bdbd8376e94b21d33303eda7b0	PRH,ANC,PATHD	ALT,UPS,CE
D	extensions/discord/src/account-token-inspect.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	07cdae634204d1d65453a104412e18b555a77c15	ABSENT	07cdae634204d1d65453a104412e18b555a77c15	07cdae634204d1d65453a104412e18b555a77c15	ABSENT	ALT,UPS,CE
M	extensions/discord/src/monitor/agent-components.system-controls.ts		integrated-with-upstream: CE matches current UPS	f3c4e8959882e36910f23f1236d1791c9d89f349	f3c4e8959882e36910f23f1236d1791c9d89f349	6b1e57a921fbfa0421176d4187c669dfba6c16c1	f3c4e8959882e36910f23f1236d1791c9d89f349	6b1e57a921fbfa0421176d4187c669dfba6c16c1	6b1e57a921fbfa0421176d4187c669dfba6c16c1	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/discord/src/monitor/exec-approvals.test.ts		integrated-with-upstream: CE matches current UPS	76230533de283989f891828f5010869327153c65	95a22c06196c9693e3223785de5df153069c30ce	95a22c06196c9693e3223785de5df153069c30ce	76230533de283989f891828f5010869327153c65	95a22c06196c9693e3223785de5df153069c30ce	95a22c06196c9693e3223785de5df153069c30ce	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/discord/src/monitor/exec-approvals.ts		integrated-with-upstream: CE matches current UPS	224c17db92dec4ada268170d4c0948e0414f5cc4	bcc17a569260f0a7911fc4625276fa7a3e575c5b	bcc17a569260f0a7911fc4625276fa7a3e575c5b	224c17db92dec4ada268170d4c0948e0414f5cc4	bcc17a569260f0a7911fc4625276fa7a3e575c5b	bcc17a569260f0a7911fc4625276fa7a3e575c5b	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/discord/src/monitor/native-command.runtime.ts		integrated-with-upstream: CE matches current UPS	1b411d19faa53de2ce48ca3f4f21b72c061ad6d3	b98cb7fe33d2850c880e9fffdcf5a031f2a1a968	b98cb7fe33d2850c880e9fffdcf5a031f2a1a968	1b411d19faa53de2ce48ca3f4f21b72c061ad6d3	b98cb7fe33d2850c880e9fffdcf5a031f2a1a968	b98cb7fe33d2850c880e9fffdcf5a031f2a1a968	PRH,PATHD	ANC,ALT,UPS,CE
M	extensions/discord/src/outbound-payload.ts		integrated-with-upstream: CE matches current UPS	b6dd826c03990af4e418b99369ec2f5d6de79118	b6dd826c03990af4e418b99369ec2f5d6de79118	b6dd826c03990af4e418b99369ec2f5d6de79118	b6dd826c03990af4e418b99369ec2f5d6de79118	deb7e2e8bae5f478ed0051d84d4d8c8e86637c8f	deb7e2e8bae5f478ed0051d84d4d8c8e86637c8f	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/discord/src/setup-account-state.ts		integrated-with-upstream: CE matches current UPS	b7ba057660758b3a27c3ff4c566a0e8ffd8ca6cf	b7ba057660758b3a27c3ff4c566a0e8ffd8ca6cf	0c7bf3356bb2a7aeb7c65f052cc508654435bc45	b7ba057660758b3a27c3ff4c566a0e8ffd8ca6cf	0c7bf3356bb2a7aeb7c65f052cc508654435bc45	0c7bf3356bb2a7aeb7c65f052cc508654435bc45	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/document-extract/package.json		integrated-with-upstream: CE matches current UPS	6d4090f223e472c5b7540840d38c8957e985cbe5	6d4090f223e472c5b7540840d38c8957e985cbe5	6d4090f223e472c5b7540840d38c8957e985cbe5	6d4090f223e472c5b7540840d38c8957e985cbe5	2e677677ab5d9c151bf65dc64669027a2a10c0a9	2e677677ab5d9c151bf65dc64669027a2a10c0a9	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/duckduckgo/package.json		integrated-with-upstream: CE matches current UPS	c3690955c126965a0e0f9d01e6ea8cf3092f9383	c3690955c126965a0e0f9d01e6ea8cf3092f9383	c3690955c126965a0e0f9d01e6ea8cf3092f9383	c3690955c126965a0e0f9d01e6ea8cf3092f9383	d962fdc8f9c54f9651b8c7156367b0e7973a2c08	d962fdc8f9c54f9651b8c7156367b0e7973a2c08	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/elevenlabs/package.json		integrated-with-upstream: CE matches current UPS	4760de17048d273fd1a26ea29c3d142a747447fb	4760de17048d273fd1a26ea29c3d142a747447fb	4760de17048d273fd1a26ea29c3d142a747447fb	4760de17048d273fd1a26ea29c3d142a747447fb	318d5554007be35649bc37fee5cc1b3a5da803a9	318d5554007be35649bc37fee5cc1b3a5da803a9	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/exa/package.json		integrated-with-upstream: CE matches current UPS	4f34c542fea52b4b82b9e2c21c25383980946232	4f34c542fea52b4b82b9e2c21c25383980946232	4f34c542fea52b4b82b9e2c21c25383980946232	4f34c542fea52b4b82b9e2c21c25383980946232	e23a27a93955fae00b00dd665996d5c00f7a726a	e23a27a93955fae00b00dd665996d5c00f7a726a	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/fal/package.json		integrated-with-upstream: CE matches current UPS	dcee8b3cccce71dc9f321d8c3280f5534419b2c4	dcee8b3cccce71dc9f321d8c3280f5534419b2c4	dcee8b3cccce71dc9f321d8c3280f5534419b2c4	dcee8b3cccce71dc9f321d8c3280f5534419b2c4	43bbb90b4af2e66ed32c01697e89c65e0bc067cd	43bbb90b4af2e66ed32c01697e89c65e0bc067cd	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/feishu/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	dd558b1c0a4df3d015f8d32c4718e0e372f17b84	dd558b1c0a4df3d015f8d32c4718e0e372f17b84	d4a8b49fc2bdc009253f5178ac4ffded36c844f4	d4a8b49fc2bdc009253f5178ac4ffded36c844f4	e929a9daeb4e30a3e2e0e7f53e0b34ef35376068	e929a9daeb4e30a3e2e0e7f53e0b34ef35376068	ALT,PATHD	UPS,CE
M	extensions/feishu/package.json		integrated-with-upstream: CE matches current UPS	2928e3c874ad7a6e62907fea10aed377fd17561d	2928e3c874ad7a6e62907fea10aed377fd17561d	0825fb73ca4620b8dca73fdfeb9098c8540a8048	0825fb73ca4620b8dca73fdfeb9098c8540a8048	59b429c25a6180a1420db0e404a49bdc3fd98cd5	59b429c25a6180a1420db0e404a49bdc3fd98cd5	ALT,PATHD	UPS,CE
